game_id,season,week,team,season_type,safety,interception,fumble,fumble_lost,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,assist_tackle,tackle_with_assist,sack,qb_hit,def_touchdown,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,total_off_points,total_def_points,extra_point,field_goal,kickoff,no_play,pass_snaps,punt,qb_kneel,qb_spike,rush_snaps,defense_snaps,st_snaps,rush_pct,pass_pct,home_win,home_loss,home_tie,away_win,away_loss,away_tie,win,loss,tie
2015_10_HOU_CIN,2015,10,HOU,REG,0,1,1,1,1,0,0,42,9,0,4,5,0,0,0,0,0,6.0,0.0,0,2,3,10,42,7,0,0,20,62,12,0.32,0.68,0,0,0,1,0,0,4,5,0
2015_11_NYJ_HOU,2015,11,HOU,REG,0,2,2,0,1,1,0,37,12,5,3,7,0,0,0,0,0,17.0,0.0,2,1,5,5,42,8,1,0,20,63,16,0.32,0.67,1,0,0,0,0,0,5,5,0
2015_12_NO_HOU,2015,12,HOU,REG,0,1,1,0,0,1,0,30,14,7,2,9,0,0,0,0,0,6.0,0.0,0,2,5,4,46,6,0,0,10,56,13,0.18,0.82,1,0,0,0,0,0,6,5,0
2015_13_HOU_BUF,2015,13,HOU,REG,0,0,0,0,0,0,0,36,11,10,1,3,0,0,0,0,0,30.0,0.0,4,2,4,4,22,6,0,0,36,58,16,0.62,0.38,0,0,0,0,1,0,6,6,0
2015_14_NE_HOU,2015,14,HOU,REG,0,0,0,0,0,0,0,36,20,13,3,4,0,0,0,0,0,27.0,0.0,3,2,3,5,33,6,3,0,28,64,14,0.44,0.52,0,1,0,0,0,0,6,7,0
2015_15_HOU_IND,2015,15,HOU,REG,0,1,1,1,1,0,0,31,12,0,3,8,0,0,0,0,0,10.0,0.0,1,1,4,2,35,7,0,0,19,54,13,0.35,0.65,0,0,0,1,0,0,7,7,0
2015_16_HOU_TEN,2015,16,HOU,REG,0,1,2,2,2,0,0,40,3,0,1,8,1,0,0,0,0,7.0,6.0,0,0,7,3,53,9,0,0,11,64,16,0.17,0.83,0,0,0,1,0,0,8,7,0
2015_17_JAX_HOU,2015,17,HOU,REG,0,2,3,2,3,0,0,35,14,5,8,11,1,0,0,0,0,7.0,6.0,0,2,7,4,40,5,0,0,14,54,14,0.26,0.74,1,0,0,0,0,0,9,7,0
2015_18_KC_HOU,2015,18,HOU,POST,0,1,0,0,0,0,0,34,20,10,3,4,0,0,0,0,0,30.0,0.0,3,3,1,1,25,4,2,0,35,62,11,0.56,0.4,0,1,0,0,0,0,9,8,0
2015_01_IND_BUF,2015,1,IND,REG,0,0,4,1,1,3,0,28,17,15,0,0,0,0,0,0,0,27.0,0.0,3,2,3,5,19,5,3,0,33,55,13,0.6,0.35,0,0,0,0,1,0,0,1,0
2015_02_NYJ_IND,2015,2,IND,REG,0,1,1,0,1,0,0,35,13,0,1,2,0,0,0,0,0,20.0,0.0,2,3,2,7,35,5,0,0,27,62,12,0.44,0.56,0,1,0,0,0,0,0,2,0
2015_03_IND_TEN,2015,3,IND,REG,0,2,0,0,0,0,0,45,8,0,3,6,1,0,0,0,0,34.0,6.0,3,2,6,7,47,5,0,0,28,75,16,0.37,0.63,0,0,0,1,0,0,1,2,0
2015_04_JAX_IND,2015,4,IND,REG,0,0,2,0,1,1,1,41,15,0,1,6,0,0,0,0,0,13.0,0.0,1,4,5,7,50,8,0,1,28,79,18,0.35,0.63,1,0,0,0,0,0,2,2,0
2015_05_IND_HOU,2015,5,IND,REG,0,2,0,0,0,0,0,51,10,3,1,3,0,0,0,0,0,20.0,0.0,2,2,6,7,42,3,0,0,28,70,13,0.4,0.6,0,0,0,1,0,0,3,2,0
2015_06_NE_IND,2015,6,IND,REG,0,1,0,0,0,0,0,31,15,0,2,6,1,0,0,0,0,35.0,6.0,4,2,5,6,39,5,2,0,23,64,16,0.36,0.61,0,1,0,0,0,0,3,3,0
2015_07_NO_IND,2015,7,IND,REG,0,1,3,0,2,1,0,46,18,0,2,8,0,0,0,0,0,27.0,0.0,4,0,4,7,47,10,4,0,32,83,18,0.39,0.57,0,1,0,0,0,0,3,4,0
2015_08_IND_CAR,2015,8,IND,REG,0,1,2,2,1,1,0,42,16,0,2,5,0,0,0,0,0,29.0,0.0,3,3,6,4,37,7,0,0,36,73,19,0.49,0.51,0,0,0,0,1,0,3,5,0
2015_09_DEN_IND,2015,9,IND,REG,0,2,0,0,0,0,0,35,4,0,1,9,0,0,0,0,0,18.0,0.0,3,1,6,1,37,5,0,0,14,51,15,0.27,0.73,1,0,0,0,0,0,4,5,0
2015_11_IND_ATL,2015,11,IND,REG,0,3,1,1,1,0,0,43,7,4,1,6,1,0,0,0,0,22.0,6.0,3,1,5,5,47,5,0,0,24,71,14,0.34,0.66,0,0,0,1,0,0,5,5,0
2015_12_TB_IND,2015,12,IND,REG,0,1,0,0,0,0,0,37,8,0,5,12,0,0,0,0,0,12.0,0.0,1,3,7,7,41,3,0,0,21,62,14,0.34,0.66,1,0,0,0,0,0,6,5,0
2015_13_IND_PIT,2015,13,IND,REG,0,0,3,2,3,0,0,45,6,4,0,1,0,0,0,0,0,39.0,0.0,4,4,3,4,39,1,1,0,31,71,12,0.44,0.55,0,0,0,0,1,0,6,6,0
2015_14_IND_JAX,2015,14,IND,REG,0,0,3,2,2,1,0,41,3,0,3,4,1,0,0,0,0,40.0,6.0,7,1,5,5,33,5,0,0,29,62,18,0.47,0.53,0,0,0,0,1,0,6,7,0
2015_15_HOU_IND,2015,15,IND,REG,0,1,2,1,2,0,0,40,15,0,3,5,0,0,0,0,0,16.0,0.0,1,4,3,8,30,4,3,1,34,68,12,0.5,0.44,0,1,0,0,0,0,6,8,0
2015_16_IND_MIA,2015,16,IND,REG,1,1,0,0,0,0,0,48,10,3,6,7,0,0,0,0,0,12.0,0.0,0,2,4,3,45,3,0,0,25,70,9,0.36,0.64,0,0,0,1,0,0,7,8,0
2015_17_TEN_IND,2015,17,IND,REG,0,1,0,0,0,0,0,36,10,0,4,5,1,0,0,0,0,25.0,6.0,3,1,7,0,31,6,1,0,26,58,17,0.45,0.53,1,0,0,0,0,0,8,8,0
2015_01_CAR_JAX,2015,1,JAX,REG,0,1,0,0,0,0,0,50,3,0,2,2,0,0,0,0,0,14.0,0.0,2,4,3,3,33,4,2,0,33,68,13,0.49,0.49,0,1,0,0,0,0,0,1,0
2015_02_MIA_JAX,2015,2,JAX,REG,0,0,1,0,1,0,0,43,5,0,2,7,0,0,0,0,0,20.0,0.0,2,3,5,7,45,6,0,1,16,62,16,0.26,0.73,1,0,0,0,0,0,1,1,0
2015_03_JAX_NE,2015,3,JAX,REG,0,0,0,0,0,0,0,48,8,0,2,3,0,0,0,0,0,51.0,0.0,6,3,4,5,44,0,2,0,30,76,13,0.39,0.58,0,0,0,0,1,0,1,2,0
2015_04_JAX_IND,2015,4,JAX,REG,0,0,4,2,3,1,0,43,16,0,3,7,0,0,0,0,0,16.0,0.0,1,3,4,8,50,6,2,0,22,74,14,0.3,0.68,0,0,0,0,1,0,1,3,0
2015_05_JAX_TB,2015,5,JAX,REG,0,0,0,0,0,0,0,38,12,11,2,4,0,0,0,0,0,32.0,0.0,3,3,6,7,22,3,2,0,38,62,15,0.61,0.35,0,0,0,0,1,0,1,4,0
2015_06_HOU_JAX,2015,6,JAX,REG,0,0,1,0,1,0,0,46,3,0,1,4,0,0,0,0,0,25.0,0.0,4,1,4,6,37,4,3,0,28,68,13,0.41,0.54,0,1,0,0,0,0,1,5,0
2015_07_BUF_JAX,2015,7,JAX,REG,0,2,5,2,4,1,1,57,2,0,4,6,2,0,0,0,0,27.0,12.0,2,3,6,7,46,3,0,0,29,75,14,0.39,0.61,1,0,0,0,0,0,2,5,0
2015_09_JAX_NYJ,2015,9,JAX,REG,0,0,2,1,1,1,0,37,12,0,2,4,0,0,0,0,0,28.0,0.0,4,0,6,7,36,9,3,0,25,64,19,0.39,0.56,0,0,0,0,1,0,2,6,0
2015_10_JAX_BAL,2015,10,JAX,REG,0,2,1,1,1,0,0,41,16,0,1,1,0,0,0,0,0,20.0,0.0,2,1,5,0,47,5,0,0,21,68,13,0.31,0.69,0,0,0,1,0,0,3,6,0
2015_11_TEN_JAX,2015,11,JAX,REG,0,0,1,1,1,0,0,49,1,0,4,4,0,0,0,0,0,13.0,0.0,1,3,6,7,37,5,0,2,26,65,15,0.4,0.57,1,0,0,0,0,0,4,6,0
2015_12_SD_JAX,2015,12,JAX,REG,0,0,0,0,0,0,0,49,1,0,2,4,0,0,0,0,0,31.0,0.0,4,1,7,8,45,6,2,0,24,71,18,0.34,0.63,0,1,0,0,0,0,4,7,0
2015_13_JAX_TEN,2015,13,JAX,REG,0,1,1,1,1,0,0,48,12,0,4,4,0,0,0,0,0,36.0,0.0,6,0,7,6,33,3,1,0,34,68,16,0.5,0.49,0,0,0,0,1,0,4,8,0
2015_14_IND_JAX,2015,14,JAX,REG,0,1,1,1,1,0,0,42,4,0,3,5,1,0,0,0,0,17.0,6.0,1,3,9,5,46,7,0,0,23,69,20,0.33,0.67,1,0,0,0,0,0,5,8,0
2015_15_ATL_JAX,2015,15,JAX,REG,0,1,0,0,0,0,0,53,1,0,1,4,0,0,0,0,0,23.0,0.0,2,3,4,6,36,5,2,0,31,69,14,0.45,0.52,0,1,0,0,0,0,5,9,0
2015_16_JAX_NO,2015,16,JAX,REG,0,0,1,0,0,1,0,44,10,0,1,5,0,0,0,0,0,38.0,0.0,5,3,5,8,36,2,3,1,32,72,15,0.44,0.5,0,0,0,0,1,0,5,10,0
2015_17_JAX_HOU,2015,17,JAX,REG,0,1,1,0,1,0,0,33,27,11,2,7,0,0,0,0,0,24.0,0.0,3,4,3,9,43,4,0,0,31,74,14,0.42,0.58,0,0,0,0,1,0,5,11,0
2015_01_KC_HOU,2015,1,KC,REG,0,1,2,1,1,1,0,41,12,7,5,5,0,0,0,0,0,20.0,0.0,1,2,6,3,53,7,0,0,21,74,16,0.28,0.72,0,0,0,1,0,0,1,0,0
2015_02_DEN_KC,2015,2,KC,REG,0,1,1,1,1,0,0,50,2,0,3,7,1,0,0,0,0,26.0,6.0,4,1,5,3,48,7,0,0,22,70,17,0.31,0.69,0,1,0,0,0,0,1,1,0
2015_03_KC_GB,2015,3,KC,REG,0,0,0,0,0,0,0,52,8,6,1,4,0,0,0,0,0,38.0,0.0,5,1,5,9,36,5,0,0,32,68,16,0.47,0.53,0,0,0,0,1,0,1,2,0
2015_04_KC_CIN,2015,4,KC,REG,0,0,1,0,0,1,0,30,11,0,0,0,0,0,0,0,0,36.0,0.0,4,1,8,6,24,3,0,0,27,51,16,0.53,0.47,0,0,0,0,1,0,1,3,0
2015_05_CHI_KC,2015,5,KC,REG,0,0,2,1,1,1,0,45,7,0,2,5,1,0,0,0,0,19.0,6.0,0,2,4,5,49,5,1,0,25,75,11,0.33,0.65,0,1,0,0,0,0,1,4,0
2015_06_KC_MIN,2015,6,KC,REG,0,2,1,0,1,0,0,43,11,10,2,3,0,0,0,0,0,16.0,0.0,1,3,3,4,33,4,3,0,32,68,11,0.47,0.49,0,0,0,0,1,0,1,5,0
2015_07_PIT_KC,2015,7,KC,REG,0,2,1,1,1,0,0,35,9,0,2,2,0,0,0,0,0,13.0,0.0,1,2,6,3,31,2,1,0,23,55,11,0.42,0.56,1,0,0,0,0,0,2,5,0
2015_08_DET_KC,2015,8,KC,REG,0,2,0,0,0,0,0,52,4,0,6,7,0,0,0,0,0,10.0,0.0,1,1,8,2,44,6,0,0,14,58,16,0.24,0.76,1,0,0,0,0,0,3,5,0
2015_10_KC_DEN,2015,10,KC,REG,0,5,1,0,1,0,0,44,2,0,5,10,0,0,0,0,0,13.0,0.0,1,0,7,7,49,6,0,0,17,66,14,0.26,0.74,0,0,0,1,0,0,4,5,0
2015_11_KC_SD,2015,11,KC,REG,0,1,0,0,0,0,0,38,10,10,3,5,1,0,0,0,0,4.0,6.0,0,1,7,3,33,6,1,0,24,58,14,0.41,0.57,0,0,0,1,0,0,5,5,0
2015_12_BUF_KC,2015,12,KC,REG,0,0,3,2,3,1,1,50,3,0,1,4,0,0,0,0,0,22.0,0.0,2,1,7,8,40,3,0,0,28,68,13,0.41,0.59,1,0,0,0,0,0,6,5,0
2015_13_KC_OAK,2015,13,KC,REG,0,3,4,0,2,2,1,60,3,0,4,5,1,0,0,0,0,21.0,6.0,3,1,6,3,52,4,0,0,24,76,14,0.32,0.68,0,0,0,1,0,0,7,5,0
2015_14_SD_KC,2015,14,KC,REG,0,1,1,1,1,0,0,47,4,0,5,8,0,0,0,0,0,3.0,0.0,0,2,3,5,48,5,0,0,18,66,10,0.27,0.73,1,0,0,0,0,0,8,5,0
2015_15_KC_BAL,2015,15,KC,REG,0,2,1,1,1,0,0,47,9,0,2,7,2,0,0,0,0,16.0,12.0,2,0,7,5,47,5,0,0,20,67,14,0.3,0.7,0,0,0,1,0,0,9,5,0
2015_16_CLE_KC,2015,16,KC,REG,0,1,0,0,0,0,0,51,1,0,0,5,0,0,0,0,0,13.0,0.0,1,3,4,2,31,3,0,1,36,68,11,0.53,0.46,1,0,0,0,0,0,10,5,0
2015_17_OAK_KC,2015,17,KC,REG,1,1,2,0,2,0,1,42,5,0,6,8,0,0,0,0,0,11.0,0.0,2,1,4,4,38,7,0,1,16,55,14,0.29,0.69,1,0,0,0,0,0,11,5,0
2015_18_KC_HOU,2015,18,KC,POST,0,4,2,1,2,0,0,32,16,7,3,2,0,0,0,0,0,,,0,0,7,2,37,5,1,0,24,62,12,0.39,0.6,0,0,0,1,0,0,12,5,0
2015_19_KC_NE,2015,19,KC,POST,0,0,0,0,0,0,0,32,6,0,0,1,0,0,0,0,0,27.0,0.0,3,2,5,2,42,3,4,0,10,56,13,0.18,0.75,0,0,0,0,1,0,12,6,0
2015_01_SEA_STL,2015,1,LA,REG,0,1,1,0,0,1,0,55,17,1,6,9,0,0,0,0,0,25.0,0.0,2,3,7,3,47,4,1,0,32,80,16,0.4,0.59,1,0,0,0,0,0,1,0,0
2015_02_STL_WAS,2015,2,LA,REG,0,0,1,1,1,0,0,34,26,10,2,2,0,0,0,0,0,24.0,0.0,3,1,3,6,29,6,0,0,37,66,13,0.56,0.44,0,0,0,0,1,0,1,1,0
2015_03_PIT_STL,2015,3,LA,REG,0,1,1,0,1,0,0,41,13,0,5,5,0,0,0,0,0,12.0,0.0,0,2,3,5,36,4,2,0,20,58,9,0.34,0.62,0,1,0,0,0,0,1,2,0
2015_04_STL_ARI,2015,4,LA,REG,0,1,3,2,3,0,0,47,6,1,4,10,0,0,0,0,0,22.0,0.0,1,5,5,4,49,1,1,1,20,71,12,0.28,0.69,0,0,0,1,0,0,2,2,0
2015_05_STL_GB,2015,5,LA,REG,0,2,1,1,1,0,0,42,7,1,2,3,0,0,0,0,0,18.0,0.0,3,1,3,8,32,4,1,0,26,59,11,0.44,0.54,0,0,0,0,1,0,2,3,0
2015_07_CLE_STL,2015,7,LA,REG,0,0,4,4,4,0,0,49,12,0,4,7,1,0,0,0,0,7.0,6.0,0,2,5,14,41,5,0,0,24,65,12,0.37,0.63,1,0,0,0,0,0,3,3,0
2015_08_SF_STL,2015,8,LA,REG,1,0,0,0,0,0,0,36,10,0,3,9,0,0,0,0,0,6.0,0.0,0,2,5,5,44,10,1,0,20,65,17,0.31,0.68,1,0,0,0,0,0,4,3,0
2015_09_STL_MIN,2015,9,LA,REG,0,1,2,0,1,1,1,50,5,5,1,7,0,0,0,0,0,21.0,0.0,1,2,5,11,28,8,1,0,35,64,16,0.55,0.44,0,0,0,0,1,0,4,4,0
2015_10_CHI_STL,2015,10,LA,REG,0,0,1,1,1,0,0,48,9,0,2,6,0,0,0,0,0,37.0,0.0,4,3,4,3,26,4,2,0,35,63,15,0.56,0.41,0,1,0,0,0,0,4,5,0
2015_11_STL_BAL,2015,11,LA,REG,0,2,3,1,2,1,1,47,17,0,1,6,0,0,0,0,0,16.0,0.0,1,5,3,4,44,7,0,1,28,73,16,0.38,0.6,0,0,0,0,1,0,4,6,0
2015_12_STL_CIN,2015,12,LA,REG,0,1,1,0,1,0,0,36,16,0,0,0,0,0,0,0,0,25.0,0.0,4,1,2,1,28,4,1,0,30,59,11,0.51,0.47,0,0,0,0,1,0,4,7,0
2015_13_ARI_STL,2015,13,LA,REG,0,0,1,0,1,0,1,54,9,0,2,10,0,0,0,0,0,27.0,0.0,3,2,2,6,42,6,3,1,33,79,13,0.42,0.53,0,1,0,0,0,0,4,8,0
2015_14_DET_STL,2015,14,LA,REG,0,1,2,0,0,2,0,49,6,0,4,7,1,0,0,0,0,15.0,6.0,2,0,4,2,50,7,1,0,19,70,13,0.27,0.71,1,0,0,0,0,0,5,8,0
2015_15_TB_STL,2015,15,LA,REG,0,1,2,1,0,2,0,51,6,0,0,12,0,0,0,0,0,23.0,0.0,2,3,6,6,50,3,0,0,27,77,14,0.35,0.65,1,0,0,0,0,0,6,8,0
2015_16_STL_SEA,2015,16,LA,REG,0,1,5,2,3,2,0,42,13,0,4,11,1,0,0,0,0,18.0,6.0,2,1,5,9,45,5,0,0,22,67,13,0.33,0.67,0,0,0,1,0,0,7,8,0
2015_17_STL_SF,2015,17,LA,REG,0,1,2,0,0,2,0,55,6,5,1,7,0,0,0,0,0,19.0,0.0,1,4,6,7,45,5,4,0,29,78,16,0.37,0.58,0,0,0,0,1,0,7,9,0
2015_01_DET_SD,2015,1,LAC,REG,0,2,1,0,1,0,0,25,12,12,1,3,0,0,0,0,0,22.0,0.0,4,0,7,1,31,5,0,0,16,47,16,0.34,0.66,1,0,0,0,0,0,1,0,0
2015_02_SD_CIN,2015,2,LAC,REG,0,0,3,3,1,2,0,36,14,0,0,2,0,0,0,0,0,24.0,0.0,3,2,5,4,26,3,2,0,34,62,13,0.55,0.42,0,0,0,0,1,0,1,1,0
2015_03_SD_MIN,2015,3,LAC,REG,0,1,0,0,0,0,0,32,10,9,0,3,0,0,0,0,0,25.0,0.0,4,1,3,3,24,4,1,0,30,55,12,0.55,0.44,0,0,0,0,1,0,1,2,0
2015_04_CLE_SD,2015,4,LAC,REG,0,0,1,1,1,0,0,41,18,17,4,10,0,0,0,0,0,27.0,0.0,1,4,6,7,46,4,0,0,21,67,15,0.31,0.69,1,0,0,0,0,0,2,2,0
2015_05_PIT_SD,2015,5,LAC,REG,0,1,0,0,0,0,0,33,12,12,3,6,0,0,0,0,0,18.0,0.0,3,1,5,1,28,8,0,1,27,56,17,0.48,0.5,0,1,0,0,0,0,2,3,0
2015_06_SD_GB,2015,6,LAC,REG,0,0,1,0,1,0,0,30,6,4,3,5,0,0,0,0,0,27.0,0.0,3,2,4,7,32,4,1,0,16,49,13,0.33,0.65,0,0,0,0,1,0,2,4,0
2015_07_OAK_SD,2015,7,LAC,REG,0,0,0,0,0,0,0,39,10,10,1,1,0,0,0,0,0,37.0,0.0,4,3,5,8,32,4,1,0,25,58,16,0.43,0.55,0,1,0,0,0,0,2,5,0
2015_08_SD_BAL,2015,8,LAC,REG,0,0,1,0,0,1,0,36,13,0,3,4,0,0,0,0,0,29.0,0.0,2,5,6,4,40,2,1,0,24,65,15,0.37,0.62,0,0,0,0,1,0,2,6,0
2015_09_CHI_SD,2015,9,LAC,REG,0,1,1,1,1,0,0,41,11,11,1,5,1,0,0,0,0,23.0,6.0,2,2,5,2,41,2,3,0,27,71,11,0.38,0.58,0,1,0,0,0,0,2,7,0
2015_11_KC_SD,2015,11,LAC,REG,0,0,1,1,0,1,0,38,13,12,3,4,0,0,0,0,0,27.0,0.0,4,2,2,5,28,5,0,0,31,59,13,0.53,0.47,0,1,0,0,0,0,2,8,0
2015_12_SD_JAX,2015,12,LAC,REG,0,1,0,0,0,0,0,40,4,0,2,2,0,0,0,0,0,25.0,0.0,2,4,6,2,51,3,0,0,19,70,15,0.27,0.73,0,0,0,1,0,0,3,8,0
2015_13_DEN_SD,2015,13,LAC,REG,0,1,0,0,0,0,0,42,15,15,1,5,0,0,0,0,0,11.0,0.0,2,2,2,3,27,5,1,0,38,66,11,0.58,0.41,0,1,0,0,0,0,3,9,0
2015_14_SD_KC,2015,14,LAC,REG,0,1,1,0,0,1,0,39,2,0,2,5,0,0,0,0,0,10.0,0.0,1,2,2,7,25,4,0,0,25,50,9,0.5,0.5,0,0,0,0,1,0,3,10,0
2015_15_MIA_SD,2015,15,LAC,REG,0,0,1,0,1,0,0,36,13,12,3,7,0,0,0,0,0,14.0,0.0,2,0,6,3,36,8,0,1,19,56,16,0.34,0.64,1,0,0,0,0,0,4,10,0
2015_16_SD_OAK,2015,16,LAC,REG,0,1,0,0,0,0,0,50,5,0,3,4,0,0,0,0,0,21.0,0.0,1,2,7,13,42,8,0,0,24,66,18,0.36,0.64,0,0,0,0,1,0,4,11,0
2015_17_SD_DEN,2015,17,LAC,REG,0,2,4,3,3,1,0,47,3,0,2,6,0,0,0,0,0,27.0,0.0,3,2,5,4,33,3,2,0,30,65,13,0.46,0.51,0,0,0,0,1,0,4,12,0
2015_01_CIN_OAK,2015,1,LV,REG,0,0,0,0,0,0,0,47,7,0,0,2,0,0,0,0,0,33.0,0.0,4,2,3,4,34,5,2,0,29,65,14,0.45,0.52,0,1,0,0,0,0,0,1,0
2015_02_BAL_OAK,2015,2,LV,REG,0,1,1,1,1,0,0,43,14,3,0,1,0,0,0,0,0,33.0,0.0,3,4,8,13,45,2,0,0,25,70,17,0.36,0.64,1,0,0,0,0,0,1,1,0
2015_03_OAK_CLE,2015,3,LV,REG,0,1,1,0,1,0,0,40,9,0,5,12,0,0,0,0,0,20.0,0.0,2,2,6,7,54,4,0,0,14,68,14,0.21,0.79,0,0,0,1,0,0,2,1,0
2015_04_OAK_CHI,2015,4,LV,REG,0,1,3,2,2,1,0,58,5,0,3,5,0,0,0,0,0,22.0,0.0,2,3,5,4,46,3,0,0,29,75,13,0.39,0.61,0,0,0,0,1,0,2,2,0
2015_05_DEN_OAK,2015,5,LV,REG,0,2,1,1,1,0,0,32,14,5,2,4,0,0,0,0,0,10.0,0.0,1,3,3,3,37,6,0,0,18,55,13,0.33,0.67,0,1,0,0,0,0,2,3,0
2015_07_OAK_SD,2015,7,LV,REG,0,2,1,0,1,0,0,57,11,11,1,4,0,0,0,0,0,29.0,0.0,1,2,8,9,61,5,0,0,21,82,16,0.26,0.74,0,0,0,1,0,0,3,3,0
2015_08_NYJ_OAK,2015,8,LV,REG,0,1,0,0,0,0,0,57,2,0,3,7,0,0,0,0,0,20.0,0.0,2,2,7,4,50,4,0,0,21,71,15,0.3,0.7,1,0,0,0,0,0,4,3,0
2015_09_OAK_PIT,2015,9,LV,REG,0,1,0,0,0,0,0,50,9,7,1,2,0,0,0,0,0,38.0,0.0,3,4,6,5,52,5,0,0,30,82,18,0.37,0.63,0,0,0,0,1,0,4,4,0
2015_10_MIN_OAK,2015,10,LV,REG,0,0,1,0,1,0,1,38,14,10,4,7,0,0,0,0,0,30.0,0.0,3,5,3,5,26,3,0,0,33,59,14,0.56,0.44,0,1,0,0,0,0,4,5,0
2015_11_OAK_DET,2015,11,LV,REG,0,0,0,0,0,0,0,57,4,3,4,5,0,0,0,0,0,16.0,0.0,1,3,5,3,39,5,2,0,29,70,14,0.41,0.56,0,0,0,0,1,0,4,6,0
2015_12_OAK_TEN,2015,12,LV,REG,0,2,0,0,0,0,0,34,7,0,2,4,0,1,0,0,0,21.0,0.0,2,0,5,5,39,6,0,1,18,58,13,0.31,0.67,0,0,0,1,0,0,5,6,0
2015_13_KC_OAK,2015,13,LV,REG,0,0,2,2,2,0,0,35,5,0,4,4,0,0,0,0,0,28.0,0.0,3,0,4,5,28,5,2,0,20,50,12,0.4,0.56,0,1,0,0,0,0,5,7,0
2015_14_OAK_DEN,2015,14,LV,REG,1,0,4,1,3,1,0,57,7,2,5,10,0,0,0,0,0,12.0,0.0,0,5,3,3,56,4,0,0,21,77,12,0.27,0.73,0,0,0,1,0,0,6,7,0
2015_15_GB_OAK,2015,15,LV,REG,0,1,1,1,1,0,0,54,2,0,2,3,0,0,0,0,0,24.0,0.0,3,4,5,7,41,4,1,0,27,69,16,0.39,0.59,0,1,0,0,0,0,6,8,0
2015_16_SD_OAK,2015,16,LV,REG,1,0,1,1,1,0,0,52,6,1,1,2,0,0,0,0,0,20.0,0.0,2,3,5,7,50,5,0,0,25,75,15,0.33,0.67,1,0,0,0,0,0,7,8,0
2015_17_OAK_KC,2015,17,LV,REG,0,2,0,0,0,0,0,48,6,0,1,2,1,0,0,0,0,22.0,6.0,3,0,5,5,26,5,1,0,38,65,13,0.58,0.4,0,0,0,0,1,0,7,9,0
2015_01_MIA_WAS,2015,1,MIA,REG,0,2,1,0,0,1,1,39,19,12,1,1,0,0,0,0,0,16.0,0.0,1,2,4,10,32,3,1,0,36,69,10,0.52,0.46,0,0,0,1,0,0,1,0,0
2015_02_MIA_JAX,2015,2,MIA,REG,0,0,0,0,0,0,0,43,8,0,0,3,0,0,0,0,0,23.0,0.0,2,3,5,7,33,7,1,0,32,66,17,0.48,0.5,0,0,0,0,1,0,1,1,0
2015_03_BUF_MIA,2015,3,MIA,REG,0,0,0,0,0,0,0,48,2,0,0,3,0,0,0,0,0,35.0,0.0,5,3,3,3,29,3,1,0,33,63,14,0.52,0.46,0,1,0,0,0,0,1,2,0
2015_04_NYJ_MIA,2015,4,MIA,REG,0,1,0,0,0,0,0,52,6,0,0,2,0,0,0,0,0,27.0,0.0,3,3,3,10,29,5,4,0,39,72,14,0.54,0.4,0,1,0,0,0,0,1,3,0
2015_06_MIA_TEN,2015,6,MIA,REG,0,2,2,2,2,0,0,38,13,0,6,8,1,0,0,0,0,11.0,6.0,1,1,7,4,46,3,0,1,18,65,12,0.28,0.71,0,0,0,1,0,0,2,3,0
2015_07_HOU_MIA,2015,7,MIA,REG,0,1,3,0,3,0,0,51,4,0,4,6,1,0,0,0,0,27.0,6.0,3,0,8,5,54,8,0,0,25,79,19,0.32,0.68,1,0,0,0,0,0,3,3,0
2015_08_MIA_NE,2015,8,MIA,REG,0,0,1,0,0,1,1,36,17,0,2,7,0,0,0,0,0,34.0,0.0,4,2,3,10,40,6,0,0,26,66,15,0.39,0.61,0,0,0,0,1,0,3,4,0
2015_09_MIA_BUF,2015,9,MIA,REG,0,0,0,0,0,0,0,38,9,9,3,3,0,0,0,0,0,31.0,0.0,4,1,5,7,15,3,3,0,33,51,13,0.65,0.29,0,0,0,0,1,0,3,5,0
2015_10_MIA_PHI,2015,10,MIA,REG,0,1,3,0,2,1,0,66,8,1,4,11,0,0,0,0,0,17.0,0.0,2,2,6,11,52,7,0,0,35,87,17,0.4,0.6,0,0,0,1,0,0,4,5,0
2015_11_DAL_MIA,2015,11,MIA,REG,0,2,0,0,0,0,0,49,9,0,2,7,0,0,0,0,0,18.0,0.0,3,1,3,6,30,3,1,0,37,68,10,0.54,0.44,0,1,0,0,0,0,4,6,0
2015_12_MIA_NYJ,2015,12,MIA,REG,0,0,1,0,0,1,0,42,12,0,1,5,0,0,0,0,0,38.0,0.0,5,1,4,7,38,5,1,0,33,72,15,0.46,0.53,0,0,0,0,1,0,4,7,0
2015_13_BAL_MIA,2015,13,MIA,REG,0,2,0,0,0,0,0,49,15,1,3,10,1,0,0,0,0,14.0,6.0,1,3,3,4,49,5,0,0,26,75,12,0.35,0.65,1,0,0,0,0,0,5,7,0
2015_14_NYG_MIA,2015,14,MIA,REG,0,0,1,1,0,1,0,51,4,0,0,3,0,0,0,0,0,31.0,0.0,4,2,5,5,31,4,2,0,29,62,15,0.47,0.5,0,1,0,0,0,0,5,8,0
